"Data Source","World Development Indicators",

"Last Updated Date","2018-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.0360763375302139","0.0355713650511338","0.0352764794073551","0.0350680319820452","0.0348675034867503","0.0346530364723209","0.0344500904314874","0.0342547871064981","0.034056465619998","0.0338621471987539","0.0336473755047106","0.0334224598930481","0.0331988778779277","0.0330425588157547","0.0329722867929505","0.0330109266167101","0.033131232813173","0.0332762091742509","0.0333444481493831","0.0332800851970181","0.0330212822163885","0.0326024940907979","0.0321538238935065","0.0318288878986568","0.0317329356138736","0.0319264414788328","0.0323451878446784","0.0327444784623193","0.0327696945864465","0.0321807269626221","0.0309492123425459","0.029310471165824","0.0275846849828975","0.0260756192959583","0.0248991584084458","0.0240384615384615","0.0234052263870522","0.0229155447597878","0.0224706477164204","0.0220135823803287","0.0215289887833968","0.0210544045814384","0.0206149437727409","0.0202558311473916","0.0199938019214044","0.0198349730244367","0.0197589409207666","0.0197330123429992","0.01971356194494","0.0196716796663683","0.0195976600393913","0.0194975481833159","0.0193822865283417","0.0192687509032227","0.0191679205681372","","",
"Afghanistan","AFG","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.834536593284173","0.823893511014707","0.812884140200383","0.801532283099969","0.784833475441856","0.771743947276739","0.756220939144653","0.739696724343019","0.724128438642736","0.707344328298366","0.691900602785557","0.674802976299145","0.657641923866183","0.641965156793294","0.628262137968907","0.616029268477315","0.605316778110766","0.597534290989681","0.594437612044163","0.597054581054122","0.605946673322121","0.620409431007687","0.638455747469847","0.656588735145302","0.671303270375667","0.681835362878211","0.687660988522669","0.685389200553718","0.671613397931618","0.645760991366396","0.608758565814074","0.565758480065167","0.518313924274362","0.47629591536216","0.447555872990977","0.429055140570965","0.418081010880171","0.411206552756921","0.394409801524206","0.382357584117176","0.366442351292156","0.3493187851477","0.336962939842967","0.324060151965803","0.31131837127801","0.301002763247076","0.292822666232655","0.285556941002961","0.278278384868398","0.270560525514434","0.262247304223265","0.253771073993716","0.245338350736337","0.237224349945448","0.230166181465092","","",
"Angola","AGO","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.464103747872423","0.460274790869035","0.454817782773342","0.451313823775245","0.446536592867763","0.443756270038369","0.441153890221271","0.438395405370896","0.436573936355348","0.427957046689081","0.418635395853691","0.408748111654198","0.398463305651584","0.387994227716221","0.377482320485354","0.367042285929231","0.356660223825198","0.346221239908994","0.335589070488864","0.32475167695047","0.313699800324668","0.30264587635601","0.291998378502797","0.282174702921121","0.273351731475849","0.265542548752467","0.258506928163955","0.25186799199025","0.245196743753423","0.238262667501736","0.234995235571173","0.231332525468747","0.22381822856228","0.216742631346576","0.210246076212521","0.204327882501115","0.198820583046662","0.193494483278787","0.188090533742","0.18247149612759","0.176644468737639","0.176410511585362","0.181285123649364","0.174920474791415","0.168776008766533","0.162863242402837","0.161922596522179","0.15625416486285","0.177387155493634","0.175445120317054","0.194065998542853","0.187279722188463","0.188473571774198","0.182017651551797","0.175883784609846","","",
"Albania","ALB","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.260272321966502","0.254774241389244","0.249628252471745","0.244193513713147","0.246676437198592","0.248097095279208","0.248270500885736","0.247246661181087","0.244992662229577","0.243973366162814","0.242246622602158","0.240735473620296","0.238597811169861","0.237008770601041","0.234112085215136","0.233879975237195","0.230749705794125","0.227178320563807","0.222703366755391","0.21893737156142","0.215696229277755","0.21154496785163","0.207105585169974","0.202793733294909","0.198666874440512","0.194863091309404","0.191334493231137","0.187758406484857","0.180300581515845","0.176173011024962","0.176932095420887","0.178008333130585","0.178787941698399","0.179888861730624","0.181003480787908","0.182131941176118","0.183592252406948","0.184431665990098","0.185603475063192","0.187113935876896","0.188878210480257","0.189445462322313","0.190155598601929","0.190951981523248","0.178649285220225","0.195151488013388","0.194611680673882","0.206968107232551","0.208025976944983","0.214897180624513","0.214099225697414","0.213453243189476","0.213153847960617","0.213076441692649","0.213524268208142","","",
"Andorra","AND","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.0695652173913043","0.0650618087182824","0.0609310260784792","0.0572442612628084","0.0539112620626449","0.0508983559831017","0.048174197899605","0.0456829602558246","0.0433688958279122","0.0411929477673422","0.0391251613912907","0.0371857801576677","0.0354207990932275","0.0338753387533875","0.0325679856700863","0.0314693016961954","0.0305147844130481","0.0296410469217773","0.0287207766097995","0.0277261762830288","0.0266666666666667","0.025566293398783","0.0244696209655712","0.0234159134547839","0.0224215246636771","0.0214975170367823","0.0206377050871943","0.019827893881112","0.0190665039658328","0.0183455943055275","0.0176457094457483","0.0169813883983154","0.016401239933739","0.0159548159611979","0.0156617071260767","0.0155376009944065","0.0155455718438603","0.0155904087805182","0.0155351871990057","0.0152928582352042","0.0111373457477614","0.0121343630886951","0.0117515235986991","0.0106237867897802","0.0101436595787845","0.00963069970737489","0.00931267612447541","0.00906261551853663","0.00911652577490469","0.00911792916434771","0.00919392007259615","0.00921983234462763","0.010026241521018","0.010224303548212","0.010382751813777","","",
"Arab World","ARB","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.48375236285379","0.470914411571866","0.460387457654572","0.451443667585039","0.443334168307135","0.429897876687349","0.420312156549206","0.407494232049202","0.398062313052248","0.389335237410915","0.388124964236012","0.375216481088425","0.365924657544557","0.358589330437756","0.348493685514237","0.341458666560868","0.329787469720026","0.320581300136862","0.309478334172358","0.299029226295524","0.291546515546885","0.283672254357361","0.274182100774169","0.26853662910457","0.26218882148448","0.256179792911347","0.251294815309436","0.24481043449733","0.238693759520214","0.233292971505705","0.23022323956794","0.229614651731333","0.234501706109533","0.227958001087393","0.224467999254879","0.221828293323296","0.215578744561921","0.210801657475923","0.205394339918113","0.197493576623153","0.193214528281571","0.190768345713556","0.192931019226678","0.186599241137727","0.184812895100967","0.178595197409506","0.175638875619446","0.168920174829855","0.165198967301834","0.161959852066305","0.158216284372497","0.155737211169789","0.154259335119274","0.152056967417451","0.149423748074842","","",
"United Arab Emirates","ARE","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.0494667484516908","0.0444555089266662","0.0398196964146345","0.036093525543388","0.0332530825607534","0.0373876035169272","0.0352354609679181","0.0327521643721956","0.0294377391816309","0.0297241177244914","0.0251068835901409","0.0210361822334415","0.0201423053875631","0.01909352432515","0.0198439901573809","0.0170030435447945","0.0160402717756715","0.0140801772224973","0.0126045124154447","0.0153494297686841","0.0169506646444821","0.0151318361222148","0.0183550667964822","0.0182028065693929","0.0186908900601847","0.0196981697004112","0.018581191477256","0.0175136742541138","0.0165144019821838","0.0188154441466228","0.0177662629833312","0.018211104076939","0.0181208251317724","0.0180359224043087","0.0175594776259586","0.0178917316862568","0.0166666049385002","0.0126843413567665","0.0143901167339656","0.0190178847357703","0.0213467579385887","0.0213843851789673","0.017103464199777","0.0154112190249787","0.0148485815892437","0.00965274534760566","0.00737913725972925","0.00748446755410791","0.00650892799260356","0.0061179945939175","0.00520036091196573","0.00416832716267363","0.00416376914598208","0.00413411419217149","0.00409643465990089","","",
"Argentina","ARG","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.887554605941648","0.900990535277631","0.906490844442471","0.910998664521508","0.918217560254521","0.955736248641455","0.974219528756134","1.02535208942518","1.09705220120641","1.08455083202151","1.06704143350614","1.04910840110271","1.03119818724877","1.01386238440312","0.997430656990311","0.981978726412871","0.967313545198563","0.953158107923966","0.939152524655102","0.925073066540363","0.910894735462856","0.931227567978147","0.916660674421888","0.902379152715439","0.888485728434732","0.874997131953845","0.855506459345104","0.829267849300894","0.820430206076756","0.811952701486559","0.803761701164653","0.795866285074757","0.788310674849345","0.781234740378635","0.774543336621249","0.768273413634826","0.762405079939652","0.75672728486802","0.751253790513595","0.745868874093124","0.74045590210952","0.735351366359483","0.748733097448539","0.794630420812516","0.840390596229123","0.88106617753936","0.911503523222687","0.873177661678213","0.840502412204177","0.92133471444191","0.930962686858994","0.944348682210278","0.933217442202825","0.912019969514802","0.902856238684787","","",
"Armenia","ARM","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.122864752919853","0.128750336743086","0.132474129477473","0.135204774624519","0.14203581511987","0.145224229401938","0.146364184973449","0.145677411292978","0.146599478496789","0.149148297660666","0.149972131552258","0.150771785860324","0.151635732977139","0.152620084333498","0.153084333276998","0.154139573196011","0.154871364614782","0.155577957919867","0.155874703846751","0.156211909871431","0.155590609322528","0.154898429553874","0.153980084095492","0.153139409314524","","",
"American Samoa","ASM","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.048813824074978","0.0473552114410191","0.0456996618225025","0.0440567450876729","0.0425170068027211","0.0411167303975988","0.0398152572065616","0.0386324125941665","0.0375742090628992","0.0366407738531438","0.0358217509671873","0.0350975712480696","0.0344661198042324","0.0339120998372219","0.0334090605372177","0.0329804425975397","0.032584965297012","0.0321522731657128","0.0315726328418527","0.0308099947623009","0.0298569850416505","0.0287869192239047","0.0276548672566372","0.0265336446614307","0.0254835503682373","0.0244875970321032","0.0235571260306243","0.0227030217721979","0.021933191498695","0.0212594072877248","0.020671834625323","0.0241969632811082","0.0236593059936909","0.0231646815821478","0.0283725505031399","0.0370857979936583","0.036402686518265","0.042933042342713","0.04403734366743","0.0434623876497279","0.0429737859905458","0.0425669578246582","0.0564981308253125","0.0556830453563715","0.0558205622652999","0.0562659846547315","0.0518107870058546","0.0519025074522181","0.0533551496611948","0.0539209518845373","0.0542299349240781","0.0543183052688756","0.0542426817581861","0.054115482439526","0.0540180420260367","","",
